sictom_de_la_region_de_morestel_692_initiatives_locales,,,,,,
tanikyan_hayik_17622_reparation_0493729932,94 Corniche Fleurie,,06000,Nice,7.208225,43.686811
zakaiev_ali_134043_reparation,55 Rue paul doumer,,85000,La Roche-sur-Yon,-1.425522,46.665841
wautier_gregory_181192_reparation_0673606455,105 Boulevard de la Plage,,83530,Saint-Raphaël,6.857806,43.432972
sirakov_sevdalin_174490_reparation_0753751806,Piste Cyclable Avenue de Laroque,,33000,Bordeaux,-0.572873,44.87428
atelier_meubles_et_couleurs_33139_reparation_0631835964,5ter Rue du Souvenir Français,,04300,Forcalquier,5.779919,43.961057
bertron_guillaume_204171_reparation_0243694116,107 rue Clément Ader,,53230,Cossé-le-Vivien,-0.916038,47.932919
a_d_services_sarl_135546_reparation_0238705382,21 Rue Paul Gauguin,,45140,Saint-Jean-de-la-Ruelle,1.862493,47.902869
gressier_cynthia_monique_pierrette_146937_reparation,37 Rue Francois Gaxet,,66270,Le Soler,2.795881,42.683974
ths_services_96981_reparation_0383216740,29 Rue du 4 Septembre,,54510,Tomblaine,6.21855,48.684819
atelier_de_maroquinerie_flora_contigo_15092_reparation,15 Impasse saint charles,,13004,Marseille,5.397895,43.310298
tranchard_et_fils_140200_reparation,34 Route de Marijoulet,,48230,Chanac,3.336097,44.476141
velocitas_178802_reparation,768 Chemin de la Verriere,,06560,Valbonne,7.039107,43.639625
les_tresors_de_poca_192662_reparation_0786385138,69 Rue Roger Salengro,,59300,Famars,3.518643,50.316945
viard_agri_couchois_198798_reparation,Promenade des Platanes,,71490,Couches,4.579398,46.866494
gh_amenagement_154130_reparation,4 Route de Mauron,,56490,Guilliers,-2.3967,48.045806
axes_informatiques_105275_reparation_0387632812,27 Rue de Sarre,,57070,Metz,6.233703,49.115095
estelleather_184152_reparation_0473800037,,,,,,
eko_couture_193738_reparation_0781150405,31 Rue du Onze Novembre 1918,,59250,Halluin,3.124796,50.783563
monsieur_waneque_jean_michel_57640_reparation,,,,,,
latelier_laurent_brousseau_68088_reparation_0251913434,14 Rue des vignerons,,85700,Pouzauges,-0.850568,46.777491
repair_cafe_bordeaux_507_initiatives_locales,46 Rue Laville Fatin,,33100,Bordeaux,-0.549371,44.844548
atelier_lad_222941_reparation_0643561544,122 Avenue de Genève (Annecy),,74600,Annecy,6.12423,45.923558
ulmaison_de_moulins_vestiboutique_48641_sinoe_0470482030,2 Chemin de Halage,,03000,Moulins,3.325108,46.558319
cc_pays_de_larbresle_1348_initiatives_locales,,,,,,
barbu_octavian_cristian_171057_reparation_0620790423,44 Rue Chanoine Vidal,,33300,Bordeaux,-0.574905,44.868414
sports_aventure_178777_reparation_0624714618,3 Cours Rohner,,05560,Vars,6.683067,44.570623
m_mercier_quentin_194099_reparation_0641896477,1 Chemin de Lille,,62153,Souchez,2.742701,50.395736
dovi_sylvie_209620_reparation_0614858234,1e Résidence Le Village,,95350,Saint-Brice-sous-Forêt,2.352113,49.002879
mme_kudla_dominique_96253_reparation_0326683240,13 Rue de la Pâture D'Arras,,51000,Châlons-en-Champagne,4.334767,48.956691
peltier_renovcuir_66987_reparation_0243706918,33 Route de Sablé,,53290,Saint-Denis-d'Anjou,-0.438211,47.794989
dp_concept_134064_reparation,,,,,,
nicomatth_219521_reparation,37 Route Départementale 11,,95570,Moisselles,2.339114,49.0426
la_boutikadons_drupal_m1294,185 Rue Louis Delfosse,,59553,Cuincy,3.044525,50.382366
une_montagne_de_savoirfaire_117029_reparation_0479969945,338 Avenue de la Gare,,73210,Landry,6.736662,45.573786
ressourcerie_de_hauteprovence_48773_sinoe_0492702295,2 Rue Ambroise Paré,,04600,Château-Arnoux-Saint-Auban,5.992127,44.078773
aude_fabien_165933_reparation_0770023529,15 Rue du Professeur Arnozan,,33400,Talence,-0.587864,44.808577
li__creations_15335_reparation_0617491103,85 Avenue Saint-Joseph,,13290,Aix-en-Provence,5.389626,43.508053
m_sarra_moise_55340_reparation,120 Rue Villars,,59220,Denain,3.394785,50.326909
adem_176942_reparation_0233368556,96 Grande Rue,,61570,Mortrée,0.07176,48.641678
recyclerie_la_volte_87_initiatives_locales,9 Rue Rampon,,07800,La Voulte-sur-Rhône,4.780687,44.799608
sarl_tic_minutes_159193_reparation_0556056915,34 Avenue Descartes,,33160,Saint-Médard-en-Jalles,-0.69206,44.884318
mybae_205574_reparation_0681580677,7 Boulevard du président wilson,,73100,Aix-les-Bains,5.909652,45.690906
potin_godefroy_82208_reparation_0678549322,,,,,,
antoine_sb_sellerie_108328_reparation_0660384236,564 Chemin des Cardelines,,06370,Mouans-Sartoux,6.956891,43.611583
communaute_agglo_annecy_1457_initiatives_locales,,,,,,
m_gambin_joris_178353_reparation_0677092564,20 Allée Aicardi,,05560,Vars,6.684998,44.569721
mme_duculty_viviane_190801_reparation,57 Rue De La Pommeraie,,19360,Malemort,1.573687,45.156823
bois__ficelle_108788_reparation,1320 Chemin des Eucalyptus,,06600,Antibes,7.08715,43.575302
lc_vitimotoculture_124422_reparation,2 Rue des Carrieres,,51700,Dormans,3.651922,49.084673
xifumiak_207166_reparation_0687284979,22 Rue Louis Maison,,10000,Troyes,4.060547,48.300409
sarl_lambert_martial_197755_reparation_0381640662,3 Rue de l'Europe,,25120,Maîche,6.811476,47.248994
sauvageot_kevin_146957_reparation,21 Rue Alphonse de Poitiers,,82330,Verfeil,1.87687,44.186851
armand_sabine_145986_reparation,29 Impasse Manon Lescaut,,34070,Montpellier,3.852699,43.595525
societe_electricite_vente_application_11177_reparation_0471637975,1 Rue de Bel Air,,15340,Cassaniouze,2.384234,44.691282
guedj_olivier_215591_reparation_0679190932,9 Rue Eugène Manuel,,75016,Paris,2.280973,48.859365
forgeot_thierry_195865_reparation,,,,,,
societe_meb_141647_reparation,6 Place de l’Eglise,,32400,Saint-Germé,-0.145204,43.679874
depannn_pc_64_163439_reparation_0559741446,16 Rue des Mésanges,,64200,Biarritz,-1.539184,43.461678
highfix_7273_reparation_0614750770,113 Chemin des Chaudannes,,73320,Tignes,6.908821,45.472127
andy_larcombe_114866_reparation_0231378592,1 Impasse la Grange,,14260,Les Monts d'Aunay,-0.677825,48.968473
centre_technique_informatique_et_bureautique_100325_reparation_0473989863,14 avenue Léonard de Vinci,,63000,Clermont-Ferrand,3.134609,45.764843
aclaudel_218448_reparation_0664485328,60 Rue de Wattignies,,75012,Paris,2.398162,48.835253
brulu_genaelle_mathias_221138_reparation,Cité Lacroix Voie No 1,,97231,Le Robert,-60.937915,14.682037
delaporte_jeanpierre_65645_reparation_0233610511,24bis Route de la Josserie,,50800,Bourguenolles,-1.278157,48.791854
fustemberg_luidji_218849_reparation_0623676101,3 Chemin des Vignes,,77170,Brie-Comte-Robert,2.58786,48.673834
m_bibaut_jordy_56091_reparation,1 Place de l'Hotel de Ville,,59300,Valenciennes,3.523741,50.357877
avm_depannages_763_initiatives_locales,6 Chemin de la Houssinière,,44300,Nantes,-1.555365,47.239864
repair_cafe_paris_1508_initiatives_locales,20 Rue Edouard Pailleron,,75019,Paris,2.376545,48.880406
agisoft_engineering_121521_reparation_0232909317,42 Rue Louis Blériot,,76370,Dieppe,1.12032,49.924266
massouf_angella_101704_reparation_0696288814,35 Lotissement les Tropiques,,97200,Fort-de-France,-61.080511,14.625
bertot_baptiste_139380_reparation,4 Place du Bel Air,,45800,Saint-Jean-de-Braye,1.963331,47.910099
an2r_systemes_178519_reparation,2589 Route des 2 Ponts,,04400,Enchastrayes,6.691022,44.369383
ortica_168728_reparation_0682093604,66 Boulevard de la Marne,,17200,Royan,-1.006251,45.625982
m_lemaux_patrick_97597_reparation_0320707606,5 Rue aux Ruelles,,55250,Beausite,5.217872,48.963362
web_are_you_164492_reparation_0983559877,34 Avenue des allées,,64700,Hendaye,-1.77514,43.354292
alhelp_informatique_93010_reparation_0660572628,6 Impasse du Pont,,14360,Trouville-sur-Mer,0.08959,49.363207
tele_menager_service_1313_reparation_0479630073,88 Place de l’Église (albens),,73410,Entrelacs,5.944399,45.786197
cash_31_58982_sinoe_0562561983,,,,,,
rossell_pierre_jeancharles_143692_reparation,280 Rue James WATT,,66100,Perpignan,2.909427,42.663831
informatique_maintenance_conseil_thelus_220972_reparation,13 Rue des Gommiers,,97224,Ducos,-60.991477,14.564933
cycles_gg_motoculture__pichon_cycles_100138_reparation_0243016698,16 Rue  Pierre Angénieux,,53600,Évron,-0.406109,48.165004
le_cudennec_eric_140488_reparation_0561319450,15 Rue Michel Ange,,31200,Toulouse,1.44979,43.623798
ski_set_34098_reparation_0479003954,480 Rue des jeux olympiques,,73550,Les Allues,6.566217,45.397043
dehedin_rodolphe_143455_reparation_0770747607,478 Rue de la Découverte,,31670,Labège,1.50431,43.546054
m_kreit_nicolas_123353_reparation,2 Rue Dominique Louis,,54100,Nancy,6.154599,48.701414
hydroviti_95931_reparation_0326598682,2 Impasse du Calvaire,,51700,Dormans,3.650053,49.081541
dinistile_222570_reparation_0782512960,50 Corniche Fleurie,,06000,Nice,7.212324,43.682389
provence_computer_services_04_15737_reparation,24 Traverse de Beaudine,,04300,Forcalquier,5.769203,43.948935
hautaplain_marie_epse_lamielle_151245_reparation_0650724011,,,,,,
koch_djesson_5638_reparation_0472242304,283 Chemin des Roues,,38670,Chasse-sur-Rhône,4.807496,45.578122
ducteil_catherine_101662_reparation,,,,,,
syndicat_du_bois_de_laumone_1229_initiatives_locales,,,,,,
atelier_antiope_160565_reparation_0628610204,24 Rue Jouannet,,87240,Ambazac,1.401875,45.958029
cmpp_7804_reparation,214 Avenue Benoit Fourneyron,,42160,Andrézieux-Bouthéon,4.280106,45.521959
jr_bricolage_162842_reparation_0676547862,68 Avenue du Maréchal Juin,,17000,La Rochelle,-1.18135,46.154563
le_comptoir_de_lelevage_154684_reparation,14 Rue du Parc,,29610,Garlan,-3.786523,48.586367
atoll_studio_52598_reparation_0664357814,,,,,,
white_art_deco_202509_reparation_0658434021,8 Avenue de la petite mer,,13127,Vitrolles,5.23037,43.456008
mme_maubert_claudine_123347_reparation_0383727334,2 Route de Chenevières,,54122,Vathiménil,6.624683,48.509324
m_delville_sebastien_77115_reparation_0323204427,9 Avenue du General de Gaulle,,02190,Berry-au-Bac,3.899364,49.402614
angevin_alice_161607_reparation_0681223753,159 Rue Notre-Dame,,64240,La Bastide-Clairence,-1.256652,43.430616
ostells_gregory_jeanluc_michel_15430_reparation_0620594860,17 Chemin de bizet,,13016,Marseille,5.32966,43.365096
m_rene_steven_172305_reparation,6 Rue du Prieuré,,79130,Allonne,-0.382326,46.582832
jkn_68807_reparation,112bis Avenue Montaigne,,49100,Angers,-0.52645,47.466144
lorient_agglomeration_1019_initiatives_locales,,,,,,
eurl_vigneau_mecanique_162917_reparation_0553948649,65 Route de Cocumont,,47700,Casteljaloux,0.077722,44.321653
lahoussine_sylvain_204263_reparation_0624091125,4 Avenue de Quilly,,44630,Plessé,-1.918783,47.516522
sarl_joyazur_160034_reparation_0549240715,78 Rue du Puits de la Ville,,79180,Chauray,-0.381882,46.342287
unplugged_8701_reparation,100 Place Jacques Moufflier,,73150,Val-d'Isère,6.980141,45.449193
abrial_yohan_ya_18720_reparation,20 Avenue Paul Signac,,83990,Saint-Tropez,6.643885,43.270478
quartermaster_177973_reparation_0988995522,45 Allée des Ormes,,06250,Mougins,7.01365,43.611089
fo_tech_182622_reparation,60 Rue Jean Dausset Mft,,84140,Avignon,4.892205,43.915832
arson_olivier_221185_reparation,2 la Berry,,97290,Le Marin,-60.866634,14.480361
claudio_paul_167403_reparation_0771145019,125 Route de Corbiac,,33160,Saint-Médard-en-Jalles,-0.708991,44.878867
dugre_manon_216029_reparation_0610586787,93 Rue de la Chapelle,,75018,Paris,2.358661,48.897987
roudaut_victoire_215231_reparation_0685061455,32 Boulevard Flandrin,,75016,Paris,2.27308,48.866899
m_audic_philippe_143984_reparation,12 rue de la station,,65240,Germ,0.439634,42.795001
ffl_183821_reparation,75 Avenue Montaigne,,49100,Angers,-0.52336,47.466826
bjpm_brison_68324_reparation,2 Rue d'iéna,,85000,La Roche-sur-Yon,-1.423466,46.679654
4_office_107780_reparation,3 Allée des Paitis Blancs,,14320,Saint-André-sur-Orne,-0.385324,49.125494
mrb_automatismes_211319_reparation,232 Garonor,,93600,Aulnay-sous-Bois,2.522776,48.950611
tsbi_17627_reparation_0493767492,145 Route de Pégomas,,06130,Grasse,6.931981,43.633734
mme_potier_gaelle_178630_reparation_0646823598,89 Chemin de Font de Cine,,06220,Vallauris,7.06199,43.594113
cash__repair_rennes_saintgregoire_drupal_m0167_0285528035,11 Rue du Champ Sévigné,,35760,Saint-Grégoire,-1.687066,48.150977
express_services_4916_reparation_0608989745,66 Chemin des buissons,,74200,Margencel,6.435918,46.344821
synergy_quality_system_14960_reparation,425 Rue René Descartes,,13290,Aix-en-Provence,5.344643,43.493492
pmn_17569_reparation_0609975350,5 Chemin de l'Industrie,,06110,Le Cannet,6.990376,43.574134
_welcom_drupal_m1829_0470445777,,,,,,
giant_city_202606_reparation,4a Avenue 1ere Division Française Libre,,13210,Saint-Rémy-de-Provence,4.826388,43.793434
cash_express_longwy_50056_sinoe_0965237562,1c Rue de Bordeaux,,54350,Mont-Saint-Martin,5.785378,49.546158
vertal_odile_220494_reparation_0695969721,70 Rue d'Aubervilliers,,75019,Paris,2.367763,48.888332
m_winsterstein_teddy_55636_reparation,110 Rue Charles Basquin,,59174,La Sentinelle,3.48543,50.349307
petits_bonheurs_de_pierres_195962_reparation_0666260227,Rue de la Verchère,,71250,Lournand,4.650643,46.455447
